Fecha,Producto,Cantidad_Vendida,Precio_Unitario,Categoria_Producto,Sucursal,ID_Cliente,ID_Vendedor,Tipo_Cliente,Metodo_Pago,Total_Ventas
2020-05-26,Pijama,8,25,Ropa,Este,1516,040011,Mayorista,Transferencia Bancaria,200
2020-08-29,Cama,8,700,Muebles,Oeste,1935,010005,Minorista,Transferencia Bancaria,5600
2020-04-28,Café,1,2,Bebidas,Norte,1777,010004,Mayorista,Transferencia Bancaria,2
2021-09-01,Camisa,7,30,Ropa,Este,1454,040007,Minorista,Tarjeta de Crédito,210
2021-12-26,Teléfono,2,300,Electrónica,Norte,1302,030003,Mayorista,Transferencia Bancaria,600
2022-02-08,Pan,1,2,Alimentos,Sur,1107,040002,Mayorista,Tarjeta de Crédito,2
2020-10-11,Pasta,9,2,Alimentos,Norte,1324,050013,Mayorista,Transferencia Bancaria,18
2021-11-18,Proyector,1,600,Electrónica,Oeste,1840,020011,Mayorista,Transferencia Bancaria,600
2020-04-25,Pescado,4,10,Alimentos,Sur,1848,040005,Mayorista,Efectivo,40
2021-05-28,Carne,1,8,Alimentos,Sur,1245,040011,Minorista,Efectivo,8
2020-02-08,Fantasía,3,10,Libros,Este,1854,040014,Mayorista,Efectivo,30
2021-11-20,Consola de videojuegos,5,400,Electrónica,Sur,1010,050003,Minorista,Tarjeta de Crédito,2000
2023-11-03,Pan,4,2,Alimentos,Este,1570,020014,Minorista,Transferencia Bancaria,8
2020-03-11,Fantasía,2,10,Libros,Norte,1628,040009,Mayorista,Transferencia Bancaria,20
2020-10-16,Romance,2,18,Libros,Norte,1303,010007,Mayorista,Transferencia Bancaria,36
2021-03-15,Mesa de centro,8,80,Muebles,Norte,1215,030010,Minorista,Efectivo,640
2022-05-25,Pasta,9,2,Alimentos,Centro,1729,030013,Minorista,Transferencia Bancaria,18
2021-07-26,Impresora,7,150,Electrónica,Norte,1085,050002,Minorista,Tarjeta de Crédito,1050
2023-07-07,Cocina,4,30,Libros,Centro,1035,010002,Mayorista,Efectivo,120
2021-04-21,Whisky,7,30,Bebidas,Norte,1472,010013,Mayorista,Transferencia Bancaria,210
2021-11-29,Sudadera,2,35,Ropa,Centro,1072,030002,Mayorista,Efectivo,70
2021-01-30,Cerveza,6,3,Bebidas,Norte,1185,030012,Mayorista,Efectivo,18
2023-01-15,Auriculares,6,50,Electrónica,Oeste,1578,020010,Minorista,Tarjeta de Crédito,300
2021-09-16,Biografía,5,20,Libros,Este,1196,020004,Minorista,Transferencia Bancaria,100
2021-04-07,Reproductor de DVD,9,100,Electrónica,Oeste,1916,030014,Mayorista,Transferencia Bancaria,900
2021-10-29,Leche de almendras,4,4,Bebidas,Centro,1325,040005,Mayorista,Tarjeta de Crédito,16
2023-01-25,Armario,5,400,Muebles,Centro,1046,050003,Minorista,Transferencia Bancaria,2000
2022-10-27,Ron,1,25,Bebidas,Sur,1612,020013,Mayorista,Tarjeta de Crédito,25
2021-04-18,Frutas,5,6,Alimentos,Oeste,1491,030006,Minorista,Transferencia Bancaria,30
2021-01-04,Coctel,7,8,Bebidas,Norte,1062,020003,Mayorista,Transferencia Bancaria,56
2022-02-21,Biografía,1,20,Libros,Este,1155,010011,Minorista,Transferencia Bancaria,20
2020-07-22,Pescado,9,10,Alimentos,Oeste,1437,050007,Mayorista,Transferencia Bancaria,90
2022-03-29,Viajes,3,22,Libros,Centro,1981,010015,Minorista,Tarjeta de Crédito,66
2022-05-30,Leche,7,3,Alimentos,Oeste,1410,010009,Mayorista,Transferencia Bancaria,21
2021-08-31,Pijama,3,25,Ropa,Centro,1440,020013,Mayorista,Transferencia Bancaria,75
2022-04-08,Cocina,7,30,Libros,Este,1411,010011,Mayorista,Tarjeta de Crédito,210
2022-11-27,Poesía,9,10,Libros,Centro,1377,010006,Mayorista,Tarjeta de Crédito,90
2023-08-09,Smoothie,1,5,Bebidas,Este,1008,010003,Minorista,Tarjeta de Crédito,5
2023-10-17,Energizante,1,3,Bebidas,Oeste,1576,050010,Minorista,Tarjeta de Crédito,3
2021-01-17,Bañador,9,45,Ropa,Centro,1599,030005,Minorista,Transferencia Bancaria,405
2023-04-07,Verduras,5,5,Alimentos,Sur,1573,040003,Minorista,Tarjeta de Crédito,25
2020-07-14,Ciencia ficción,5,12,Libros,Norte,1388,020006,Minorista,Tarjeta de Crédito,60
2021-05-17,Vestido,1,50,Ropa,Sur,1429,010015,Minorista,Tarjeta de Crédito,50
2022-12-10,Jugo de frutas,9,3,Bebidas,Norte,1760,050012,Mayorista,Transferencia Bancaria,27
2023-12-23,Televisor,2,500,Electrónica,Sur,1107,010008,Minorista,Transferencia Bancaria,1000
2021-05-26,Jugo de frutas,6,3,Bebidas,Norte,1300,050011,Minorista,Transferencia Bancaria,18
2022-08-22,Teléfono,6,300,Electrónica,Sur,1738,050003,Mayorista,Tarjeta de Crédito,1800
2021-05-19,Mesa,4,200,Muebles,Oeste,1218,030004,Mayorista,Efectivo,800
2022-11-23,Mesita de noche,3,50,Muebles,Este,1988,020007,Mayorista,Efectivo,150
2020-03-27,Pijama,3,25,Ropa,Centro,1535,010008,Minorista,Tarjeta de Crédito,75
2022-06-24,Té,7,2,Bebidas,Centro,1563,020008,Minorista,Tarjeta de Crédito,14
2022-10-17,Arte,4,25,Libros,Centro,1111,040006,Mayorista,Transferencia Bancaria,100
2022-07-01,Bañador,8,45,Ropa,Este,1729,030015,Mayorista,Efectivo,360
2023-02-19,Tableta,1,250,Electrónica,Norte,1921,010015,Minorista,Tarjeta de Crédito,250
2023-03-07,Arroz,2,3,Alimentos,Centro,1018,010011,Minorista,Tarjeta de Crédito,6
2022-03-08,Viajes,1,22,Libros,Oeste,1300,040015,Minorista,Efectivo,22
2022-04-18,Consola de videojuegos,8,400,Electrónica,Oeste,1337,030008,Minorista,Efectivo,3200
2020-06-26,Cerveza,7,3,Bebidas,Norte,1208,030008,Minorista,Tarjeta de Crédito,21
2023-04-30,Misterio,8,14,Libros,Norte,1051,020003,Mayorista,Transferencia Bancaria,112
2022-12-19,Smoothie,7,5,Bebidas,Norte,1383,040004,Mayorista,Efectivo,35
2022-04-16,Batería portátil,2,30,Electrónica,Este,1572,050010,Mayorista,Efectivo,60
2022-02-24,Teléfono,6,300,Electrónica,Este,1911,010004,Mayorista,Tarjeta de Crédito,1800
2022-07-22,Pasta,1,2,Alimentos,Oeste,1246,010004,Minorista,Efectivo,2
2020-03-30,Whisky,8,30,Bebidas,Sur,1317,010006,Mayorista,Efectivo,240
2021-08-30,Cerveza,5,3,Bebidas,Este,1974,020003,Mayorista,Transferencia Bancaria,15
2023-02-03,Infantil,5,8,Libros,Norte,1265,030002,Minorista,Transferencia Bancaria,40
2020-03-03,Aceite de oliva,7,5,Alimentos,Centro,1444,030009,Minorista,Transferencia Bancaria,35
2022-03-08,Champán,9,50,Bebidas,Norte,1532,040001,Minorista,Tarjeta de Crédito,450
2023-06-13,Pantalones,1,40,Ropa,Este,1285,020004,Mayorista,Transferencia Bancaria,40
2021-01-09,Sudadera,9,35,Ropa,Oeste,1983,030009,Mayorista,Transferencia Bancaria,315
2020-09-25,Ciencia ficción,1,12,Libros,Norte,1759,040009,Minorista,Tarjeta de Crédito,12
2023-09-04,Autoayuda,2,15,Libros,Sur,1054,010008,Mayorista,Efectivo,30
2023-10-18,Smartwatch,7,200,Electrónica,Sur,1813,030001,Mayorista,Efectivo,1400
2021-04-16,Vestido,2,50,Ropa,Oeste,1275,040011,Mayorista,Transferencia Bancaria,100
2022-12-19,Cama,4,700,Muebles,Centro,1608,040009,Mayorista,Transferencia Bancaria,2800
2023-06-03,Novela,5,15,Libros,Oeste,1635,020012,Mayorista,Tarjeta de Crédito,75
2023-01-08,Azúcar,2,1,Alimentos,Centro,1110,030010,Minorista,Transferencia Bancaria,2
2020-02-22,Cuna,5,300,Muebles,Este,1899,050012,Minorista,Tarjeta de Crédito,1500
2022-12-17,Verduras,2,5,Alimentos,Centro,1720,050001,Minorista,Transferencia Bancaria,10
2022-08-01,Ciencia ficción,6,12,Libros,Oeste,1391,040015,Mayorista,Transferencia Bancaria,72
2021-11-18,Historia,9,20,Libros,Este,1918,050005,Mayorista,Tarjeta de Crédito,180
2023-12-26,Chaquetas,9,60,Ropa,Este,1380,050011,Mayorista,Tarjeta de Crédito,540
2022-03-01,Micrófono,9,70,Electrónica,Centro,1167,050007,Mayorista,Tarjeta de Crédito,630
2022-05-03,Estantería,1,100,Muebles,Este,1783,040015,Mayorista,Transferencia Bancaria,100
2022-05-18,Teléfono,4,300,Electrónica,Centro,1382,030001,Mayorista,Transferencia Bancaria,1200
2020-07-02,Cuna,7,300,Muebles,Este,1927,040012,Mayorista,Efectivo,2100
2022-08-31,Agua embotellada,1,1,Bebidas,Oeste,1773,020014,Minorista,Efectivo,1
2020-08-16,Lámpara,1,30,Muebles,Centro,1536,030002,Mayorista,Efectivo,30
2022-09-16,Soda,5,2,Bebidas,Centro,1307,020011,Minorista,Efectivo,10
2022-05-21,Mesa de centro,4,80,Muebles,Norte,1060,010012,Mayorista,Tarjeta de Crédito,320
2021-01-07,Carne,6,8,Alimentos,Norte,1963,050002,Minorista,Transferencia Bancaria,48
2022-03-16,Poesía,5,10,Libros,Sur,1231,040008,Minorista,Transferencia Bancaria,50
2021-04-21,Cereal,9,4,Alimentos,Centro,1801,050005,Mayorista,Transferencia Bancaria,36
2021-01-08,Sombrero,2,20,Ropa,Centro,1927,010004,Minorista,Efectivo,40
2020-08-09,Té,8,2,Bebidas,Oeste,1728,010012,Minorista,Efectivo,16
2020-12-05,Bañador,1,45,Ropa,Centro,1292,030012,Minorista,Efectivo,45
2020-08-07,Leche,8,3,Alimentos,Sur,1776,030011,Minorista,Tarjeta de Crédito,24
2020-02-11,Carne,6,8,Alimentos,Centro,1227,050013,Minorista,Efectivo,48
2023-08-29,Mesita de noche,2,50,Muebles,Centro,1869,040004,Mayorista,Tarjeta de Crédito,100
2022-11-19,Salsa,9,3,Alimentos,Sur,1689,050004,Mayorista,Transferencia Bancaria,27
2020-04-13,Refresco,7,2,Bebidas,Norte,1381,020015,Mayorista,Efectivo,14
2021-01-16,Novela,6,15,Libros,Centro,1899,050009,Minorista,Efectivo,90
2023-12-12,Pan,2,2,Alimentos,Este,1164,040005,Mayorista,Tarjeta de Crédito,4
2022-09-26,Pan,9,2,Alimentos,Norte,1781,050011,Mayorista,Tarjeta de Crédito,18
2021-10-18,Historia,6,20,Libros,Este,1768,020010,Minorista,Tarjeta de Crédito,120
2021-12-12,Sal,4,1,Alimentos,Este,1838,030006,Mayorista,Tarjeta de Crédito,4
2021-07-10,Vino,1,10,Bebidas,Centro,1197,040008,Mayorista,Transferencia Bancaria,10
2022-02-17,Lámpara,9,30,Muebles,Sur,1486,010007,Mayorista,Transferencia Bancaria,270
2022-04-28,Biografía,6,20,Libros,Centro,1265,050003,Minorista,Efectivo,120
2022-04-04,Estantería,3,100,Muebles,Este,1283,040002,Mayorista,Transferencia Bancaria,300
2022-12-09,Vino,2,10,Bebidas,Este,1073,050007,Minorista,Tarjeta de Crédito,20
2020-06-23,Arroz,6,3,Alimentos,Norte,1487,030002,Minorista,Transferencia Bancaria,18
2022-07-22,Cama,6,700,Muebles,Oeste,1022,020008,Mayorista,Tarjeta de Crédito,4200
2021-05-18,Pescado,4,10,Alimentos,Sur,1304,030006,Minorista,Tarjeta de Crédito,40
2023-10-22,Micrófono,5,70,Electrónica,Este,1912,020002,Mayorista,Transferencia Bancaria,350
2023-09-02,Té,8,2,Bebidas,Centro,1990,010003,Mayorista,Transferencia Bancaria,16
2023-10-29,Bañador,1,45,Ropa,Oeste,1077,010006,Mayorista,Efectivo,45
2023-03-13,Café,7,2,Bebidas,Este,1480,030002,Minorista,Transferencia Bancaria,14
2021-04-11,Pescado,7,10,Alimentos,Este,1868,040004,Minorista,Transferencia Bancaria,70
2022-01-12,Fantasía,7,10,Libros,Oeste,1197,050004,Minorista,Transferencia Bancaria,70
2023-07-14,Estantería,4,100,Muebles,Centro,1378,020013,Minorista,Tarjeta de Crédito,400
2023-11-04,Historia,6,20,Libros,Centro,1408,040002,Mayorista,Transferencia Bancaria,120
2021-04-12,Batería portátil,6,30,Electrónica,Oeste,1377,030002,Mayorista,Tarjeta de Crédito,180
2023-07-23,Sal,7,1,Alimentos,Norte,1805,040001,Mayorista,Efectivo,7
2023-10-11,Falda,7,30,Ropa,Oeste,1413,050013,Mayorista,Transferencia Bancaria,210
2023-05-22,Tableta,6,250,Electrónica,Centro,1009,020010,Minorista,Efectivo,1500
2020-07-15,Mesa de centro,7,80,Muebles,Centro,1114,040015,Minorista,Tarjeta de Crédito,560
2020-09-19,Tableta,3,250,Electrónica,Norte,1318,030013,Mayorista,Tarjeta de Crédito,750
2021-11-04,Espejo,1,40,Muebles,Centro,1972,040005,Mayorista,Efectivo,40
2023-11-24,Agua embotellada,2,1,Bebidas,Centro,1262,010009,Mayorista,Efectivo,2
2022-08-20,Champán,4,50,Bebidas,Centro,1589,020004,Mayorista,Efectivo,200
2022-12-09,Zapatos,2,70,Ropa,Oeste,1281,050013,Mayorista,Transferencia Bancaria,140
2022-07-19,Novela,1,15,Libros,Norte,1944,020013,Minorista,Transferencia Bancaria,15
2021-05-03,Impresora,9,150,Electrónica,Oeste,1589,040003,Minorista,Efectivo,1350
2023-08-16,Misterio,5,14,Libros,Centro,1455,010013,Mayorista,Efectivo,70
2021-05-01,Corbata,3,15,Ropa,Norte,1170,030006,Minorista,Tarjeta de Crédito,45
2021-07-02,Refresco,4,2,Bebidas,Oeste,1501,050007,Mayorista,Efectivo,8
2020-01-08,Coctel,6,8,Bebidas,Centro,1184,050014,Minorista,Transferencia Bancaria,48
2020-03-18,Impresora,3,150,Electrónica,Centro,1832,030002,Minorista,Efectivo,450
2020-11-02,Té,9,2,Bebidas,Centro,1737,030015,Mayorista,Transferencia Bancaria,18
2022-03-01,Azúcar,9,1,Alimentos,Norte,1930,040001,Mayorista,Efectivo,9
2023-11-15,Infantil,4,8,Libros,Norte,1931,050010,Mayorista,Efectivo,32
2023-10-06,Sal,4,1,Alimentos,Norte,1354,020012,Minorista,Tarjeta de Crédito,4
2020-05-27,Laptop,3,800,Electrónica,Norte,1873,040004,Minorista,Tarjeta de Crédito,2400
2020-03-11,Leche de almendras,6,4,Bebidas,Norte,1041,020009,Mayorista,Tarjeta de Crédito,24
2020-10-30,Lámpara,8,30,Muebles,Centro,1976,010014,Mayorista,Transferencia Bancaria,240
2020-01-25,Calcetines,9,5,Ropa,Sur,1620,030004,Mayorista,Efectivo,45
2020-04-30,Camisa,4,30,Ropa,Sur,1645,050015,Mayorista,Tarjeta de Crédito,120
2021-03-30,Jugo de frutas,8,3,Bebidas,Oeste,1121,040005,Mayorista,Transferencia Bancaria,24
2021-08-12,Router,5,80,Electrónica,Este,1670,020013,Minorista,Tarjeta de Crédito,400
2023-04-30,Frutas,6,6,Alimentos,Centro,1668,020014,Minorista,Efectivo,36
2020-04-29,Cocina,2,30,Libros,Centro,1821,020007,Mayorista,Transferencia Bancaria,60
2020-01-08,Pan,4,2,Alimentos,Sur,1560,010004,Mayorista,Efectivo,8
2022-10-16,Cómoda,1,300,Muebles,Este,1464,030004,Minorista,Efectivo,300
2022-05-17,Fantasía,5,10,Libros,Centro,1960,010010,Mayorista,Efectivo,50
2022-03-05,Carne,8,8,Alimentos,Este,1242,040004,Mayorista,Tarjeta de Crédito,64
2022-01-01,Verduras,9,5,Alimentos,Este,1871,030014,Mayorista,Efectivo,45
2021-09-10,Fantasía,9,10,Libros,Sur,1270,010001,Minorista,Tarjeta de Crédito,90
2020-05-30,Whisky,7,30,Bebidas,Norte,1370,010008,Minorista,Transferencia Bancaria,210
2022-11-16,Pan,2,2,Alimentos,Centro,1424,040012,Mayorista,Tarjeta de Crédito,4
2021-10-18,Consola de videojuegos,3,400,Electrónica,Sur,1065,010015,Minorista,Tarjeta de Crédito,1200
2022-09-27,Router,9,80,Electrónica,Este,1840,030001,Minorista,Efectivo,720
2021-02-27,Vino,3,10,Bebidas,Norte,1836,020008,Minorista,Transferencia Bancaria,30
2021-12-20,Laptop,4,800,Electrónica,Centro,1400,040001,Minorista,Efectivo,3200
2023-02-23,Autoayuda,9,15,Libros,Centro,1909,030012,Mayorista,Tarjeta de Crédito,135
2022-11-24,Cocina,9,30,Libros,Norte,1771,010009,Mayorista,Transferencia Bancaria,270
2020-03-18,Bufanda,3,15,Ropa,Centro,1920,030013,Minorista,Transferencia Bancaria,45
2022-10-18,Televisor,9,500,Electrónica,Norte,1609,050003,Mayorista,Tarjeta de Crédito,4500
2023-01-06,Cocina,1,30,Libros,Oeste,1094,020010,Minorista,Efectivo,30
2022-10-20,Pasta,7,2,Alimentos,Centro,1429,020007,Minorista,Transferencia Bancaria,14
2020-01-10,Banco,6,100,Muebles,Oeste,1528,030007,Mayorista,Transferencia Bancaria,600
2020-08-13,Escritorio,3,150,Muebles,Este,1759,050005,Minorista,Efectivo,450
2023-03-02,Arte,6,25,Libros,Este,1343,020006,Mayorista,Transferencia Bancaria,150
2021-06-20,Ron,5,25,Bebidas,Sur,1213,050006,Minorista,Efectivo,125
2023-02-26,Camisa,5,30,Ropa,Oeste,1533,050001,Mayorista,Efectivo,150
2021-11-18,Azúcar,8,1,Alimentos,Sur,1051,030015,Mayorista,Tarjeta de Crédito,8
2021-08-17,Impresora,2,150,Electrónica,Este,1714,010005,Mayorista,Transferencia Bancaria,300
2022-12-29,Infantil,3,8,Libros,Centro,1579,030009,Mayorista,Tarjeta de Crédito,24
2023-06-16,Salsa,4,3,Alimentos,Sur,1010,050011,Mayorista,Transferencia Bancaria,12
2020-12-06,Refresco,1,2,Bebidas,Este,1129,020008,Minorista,Efectivo,2
2021-01-17,Tocador,2,200,Muebles,Sur,1649,020009,Minorista,Tarjeta de Crédito,400
2022-10-03,Bufanda,4,15,Ropa,Oeste,1219,010004,Minorista,Transferencia Bancaria,60
2020-02-29,Leche,1,3,Alimentos,Este,1313,050012,Mayorista,Efectivo,3
2021-12-26,Banco,8,100,Muebles,Norte,1647,030009,Mayorista,Tarjeta de Crédito,800
2022-12-13,Batería portátil,1,30,Electrónica,Este,1377,020014,Mayorista,Efectivo,30
2023-01-30,Tocador,8,200,Muebles,Norte,1746,030011,Minorista,Transferencia Bancaria,1600
2023-08-15,Reproductor de DVD,3,100,Electrónica,Centro,1612,050003,Mayorista,Efectivo,300
2023-03-19,Cocina,1,30,Libros,Este,1062,040014,Minorista,Transferencia Bancaria,30
2021-10-02,Mesa,7,200,Muebles,Sur,1628,010007,Mayorista,Tarjeta de Crédito,1400
2023-05-11,Banco,3,100,Muebles,Oeste,1203,040007,Mayorista,Efectivo,300
2020-04-26,Televisor,8,500,Electrónica,Norte,1887,040006,Mayorista,Tarjeta de Crédito,4000
2022-08-07,Altavoces,5,80,Electrónica,Oeste,1562,030008,Minorista,Efectivo,400
2023-08-11,Auriculares,9,50,Electrónica,Sur,1971,040014,Minorista,Efectivo,450
2022-05-23,Vestido,7,50,Ropa,Sur,1716,010006,Mayorista,Efectivo,350
2022-04-13,Té,1,2,Bebidas,Norte,1261,030009,Minorista,Transferencia Bancaria,2
2022-04-28,Thriller,8,16,Libros,Oeste,1495,040007,Minorista,Tarjeta de Crédito,128
2022-05-19,Bañador,1,45,Ropa,Este,1087,050011,Minorista,Efectivo,45
2023-06-20,Vino,1,10,Bebidas,Norte,1481,030013,Mayorista,Transferencia Bancaria,10
2022-03-19,Falda,8,30,Ropa,Sur,1771,050010,Mayorista,Tarjeta de Crédito,240
2020-09-30,Falda,7,30,Ropa,Este,1639,040012,Mayorista,Tarjeta de Crédito,210
2022-12-10,Altavoces,1,80,Electrónica,Sur,1472,030014,Minorista,Tarjeta de Crédito,80
2022-05-19,Leche de almendras,4,4,Bebidas,Centro,1928,010006,Mayorista,Tarjeta de Crédito,16
2021-06-05,Cocina,4,30,Libros,Este,1002,040009,Minorista,Efectivo,120
2021-12-22,Ciencia ficción,7,12,Libros,Sur,1604,020015,Mayorista,Efectivo,84
2023-07-26,Soda,7,2,Bebidas,Este,1985,020009,Mayorista,Transferencia Bancaria,14
2022-04-11,Proyector,1,600,Electrónica,Sur,1895,050013,Minorista,Tarjeta de Crédito,600
2023-05-25,Poesía,5,10,Libros,Norte,1741,040002,Mayorista,Tarjeta de Crédito,50
2020-08-25,Agua embotellada,4,1,Bebidas,Oeste,1397,050013,Mayorista,Tarjeta de Crédito,4
2022-12-19,Biografía,4,20,Libros,Norte,1840,030002,Minorista,Transferencia Bancaria,80
2021-03-15,Fantasía,5,10,Libros,Norte,1509,020012,Minorista,Transferencia Bancaria,50
2020-07-18,Zapatos,4,70,Ropa,Este,1973,040003,Mayorista,Tarjeta de Crédito,280
2021-10-30,Espejo,6,40,Muebles,Sur,1989,020007,Minorista,Tarjeta de Crédito,240
2022-12-22,Sudadera,7,35,Ropa,Norte,1073,020012,Minorista,Efectivo,245
2020-06-20,Cereal,2,4,Alimentos,Sur,1194,050001,Minorista,Efectivo,8
2020-01-20,Agua embotellada,3,1,Bebidas,Norte,1369,040005,Minorista,Efectivo,3
2022-08-08,Romance,3,18,Libros,Norte,1886,040012,Minorista,Tarjeta de Crédito,54
2020-04-05,Calcetines,7,5,Ropa,Oeste,1773,010014,Mayorista,Efectivo,35
2022-04-06,Impresora,5,150,Electrónica,Sur,1115,040004,Minorista,Efectivo,750
2020-08-13,Zapatos,5,70,Ropa,Norte,1027,040004,Mayorista,Tarjeta de Crédito,350
2021-03-28,Soda,4,2,Bebidas,Este,1552,040010,Mayorista,Efectivo,8
2023-09-04,Armario,6,400,Muebles,Centro,1273,040013,Mayorista,Efectivo,2400
2023-03-27,Cerveza,9,3,Bebidas,Sur,1684,050010,Minorista,Efectivo,27
2020-12-07,Bufanda,6,15,Ropa,Centro,1338,040003,Minorista,Transferencia Bancaria,90
2021-06-25,Thriller,5,16,Libros,Centro,1828,020001,Minorista,Tarjeta de Crédito,80
2020-11-12,Pijama,7,25,Ropa,Centro,1771,020012,Mayorista,Transferencia Bancaria,175
2020-06-18,Impresora,4,150,Electrónica,Oeste,1375,050001,Mayorista,Tarjeta de Crédito,600
2021-05-30,Auriculares,1,50,Electrónica,Este,1503,020015,Mayorista,Tarjeta de Crédito,50
2021-08-15,Cereal,9,4,Alimentos,Norte,1138,020007,Mayorista,Transferencia Bancaria,36
2020-09-09,Cuna,5,300,Muebles,Este,1085,010009,Minorista,Transferencia Bancaria,1500
2020-07-22,Ciencia ficción,9,12,Libros,Este,1106,040014,Minorista,Tarjeta de Crédito,108
2020-08-21,Cerveza,4,3,Bebidas,Sur,1704,010013,Mayorista,Transferencia Bancaria,12
2021-05-10,Silla,9,50,Muebles,Sur,1684,030007,Mayorista,Tarjeta de Crédito,450
2020-06-12,Calcetines,8,5,Ropa,Este,1697,010012,Mayorista,Transferencia Bancaria,40
2022-06-14,Champán,2,50,Bebidas,Norte,1417,010007,Mayorista,Transferencia Bancaria,100
2023-02-03,Misterio,6,14,Libros,Sur,1393,040003,Minorista,Tarjeta de Crédito,84
2023-11-02,Novela,6,15,Libros,Centro,1270,030009,Mayorista,Tarjeta de Crédito,90
2022-08-22,Consola de videojuegos,8,400,Electrónica,Norte,1068,030009,Mayorista,Transferencia Bancaria,3200
2020-04-21,Carne,9,8,Alimentos,Norte,1045,050007,Mayorista,Transferencia Bancaria,72
2021-06-27,Cámara,4,400,Electrónica,Oeste,1839,010009,Mayorista,Efectivo,1600
2020-07-20,Armario,2,400,Muebles,Norte,1142,020008,Mayorista,Transferencia Bancaria,800
2020-01-22,Batería portátil,3,30,Electrónica,Norte,1967,050008,Minorista,Tarjeta de Crédito,90
2020-09-22,Arte,1,25,Libros,Norte,1387,020001,Mayorista,Efectivo,25
2020-11-19,Autoayuda,6,15,Libros,Sur,1216,030010,Mayorista,Transferencia Bancaria,90
2023-12-10,Salsa,7,3,Alimentos,Norte,1517,030011,Minorista,Transferencia Bancaria,21
2023-10-13,Silla,5,50,Muebles,Centro,1504,010007,Minorista,Tarjeta de Crédito,250
2023-06-06,Estantería,1,100,Muebles,Centro,1265,010004,Minorista,Tarjeta de Crédito,100
2022-03-13,Corbata,6,15,Ropa,Norte,1681,030010,Mayorista,Tarjeta de Crédito,90
2023-08-13,Auriculares,3,50,Electrónica,Norte,1844,050007,Minorista,Efectivo,150
2021-08-05,Verduras,5,5,Alimentos,Este,1724,010011,Mayorista,Tarjeta de Crédito,25
2022-12-16,Cerveza,1,3,Bebidas,Norte,1388,020002,Mayorista,Transferencia Bancaria,3
2023-05-16,Salsa,9,3,Alimentos,Oeste,1415,050001,Mayorista,Transferencia Bancaria,27
2020-05-03,Consola de videojuegos,4,400,Electrónica,Centro,1362,010001,Mayorista,Transferencia Bancaria,1600
2023-07-07,Huevos,2,1,Alimentos,Oeste,1941,020003,Mayorista,Efectivo,2
2023-08-30,Café,3,2,Bebidas,Norte,1894,030010,Mayorista,Tarjeta de Crédito,6
2020-12-28,Calcetines,8,5,Ropa,Oeste,1436,050002,Mayorista,Tarjeta de Crédito,40
2021-03-30,Ciencia ficción,2,12,Libros,Sur,1353,050009,Mayorista,Transferencia Bancaria,24
2022-07-01,Verduras,3,5,Alimentos,Este,1543,050010,Minorista,Transferencia Bancaria,15
2022-01-16,Cama,5,700,Muebles,Centro,1408,020009,Mayorista,Efectivo,3500
2021-01-13,Router,3,80,Electrónica,Centro,1435,010002,Minorista,Efectivo,240
2020-02-18,Café,7,7,Alimentos,Oeste,1145,050002,Mayorista,Tarjeta de Crédito,49
2020-03-28,Mesita de noche,6,50,Muebles,Norte,1484,040009,Mayorista,Tarjeta de Crédito,300
2021-03-23,Cámara,2,400,Electrónica,Centro,1465,020004,Mayorista,Efectivo,800
2021-04-26,Lámpara,3,30,Muebles,Norte,1119,020007,Mayorista,Transferencia Bancaria,90
2020-05-26,Historia,5,20,Libros,Norte,1368,050008,Minorista,Transferencia Bancaria,100
2022-07-09,Verduras,3,5,Alimentos,Norte,1772,040001,Mayorista,Transferencia Bancaria,15
2020-01-05,Sombrero,6,20,Ropa,Norte,1874,020012,Mayorista,Efectivo,120
2022-09-03,Corbata,5,15,Ropa,Oeste,1032,040012,Minorista,Tarjeta de Crédito,75
2022-12-17,Café,1,7,Alimentos,Este,1953,040004,Minorista,Transferencia Bancaria,7
2021-11-25,Laptop,1,800,Electrónica,Oeste,1599,030002,Mayorista,Tarjeta de Crédito,800
2023-02-18,Pantalones,2,40,Ropa,Norte,1315,040014,Mayorista,Efectivo,80
2021-04-29,Pijama,9,25,Ropa,Oeste,1583,020013,Mayorista,Transferencia Bancaria,225
2023-09-19,Arroz,3,3,Alimentos,Centro,1530,030014,Mayorista,Tarjeta de Crédito,9
2022-08-14,Batería portátil,6,30,Electrónica,Sur,1267,020010,Mayorista,Transferencia Bancaria,180
2022-08-10,Corbata,5,15,Ropa,Oeste,1657,020002,Minorista,Transferencia Bancaria,75
2022-10-16,Teléfono,4,300,Electrónica,Centro,1265,010008,Minorista,Efectivo,1200
2020-02-05,Cómoda,7,300,Muebles,Centro,1124,050005,Minorista,Transferencia Bancaria,2100
2023-12-12,Refresco,3,2,Bebidas,Oeste,1167,010012,Mayorista,Tarjeta de Crédito,6
2023-11-23,Pan,5,2,Alimentos,Este,1729,010010,Mayorista,Tarjeta de Crédito,10
2021-07-16,Consola de videojuegos,8,400,Electrónica,Este,1510,010004,Minorista,Tarjeta de Crédito,3200
2022-06-16,Energizante,4,3,Bebidas,Oeste,1611,020006,Minorista,Transferencia Bancaria,12
2022-04-14,Espejo,1,40,Muebles,Centro,1036,040014,Mayorista,Efectivo,40
2021-05-18,Ron,8,25,Bebidas,Norte,1151,040011,Minorista,Efectivo,200
